PRISM Time Series Data,,,,,,
Locations: 48,,,,,,
"Climate variables: ppt,tmean",,,,,,
Spatial resolution: 4km,,,,,,
Period: 1895 - 2017,,,,,,
Dataset: AN81m,,,,,,
PRISM day definition: 24 hours ending at 1200 UTC on the day shown,,,,,,
Grid Cell Interpolation: Off,,,,,,
Time series generated: 2019-Jan-08,,,,,,
Details: http://www.prism.oregonstate.edu/documents/PRISM_datasets.pdf,,,,,,
Name,Longitude,Latitude,Elevation (ft),Date,ppt (inches),tmean (degrees F)
"Sacramento, ",-121.4689,38.5556,30,1932,8.42,60.6
"Sacramento, ",-121.4689,38.5556,30,1933,13.98,60.1
"Sacramento, ",-121.4689,38.5556,30,1934,12.05,62.8
"Sacramento, ",-121.4689,38.5556,30,1935,19.02,60.2
"Sacramento, ",-121.4689,38.5556,30,1936,19.81,62.2
"Sacramento, ",-121.4689,38.5556,30,1937,24.01,60.6
"Sacramento, ",-121.4689,38.5556,30,1938,20.41,60.4
"Sacramento, ",-121.4689,38.5556,30,1939,8.94,61.8
"Sacramento, ",-121.4689,38.5556,30,1940,32.4,61.9
"Sacramento, ",-121.4689,38.5556,30,1941,27.69,61.1
"Sacramento, ",-121.4689,38.5556,30,1942,21.87,60
"Sacramento, ",-121.4689,38.5556,30,1943,16.99,61
"Sacramento, ",-121.4689,38.5556,30,1944,20.92,60.1
"Sacramento, ",-121.4689,38.5556,30,1945,19.49,60.7
"Sacramento, ",-121.4689,38.5556,30,1946,9.76,59.5
"Sacramento, ",-121.4689,38.5556,30,1947,11.07,60.6
"Sacramento, ",-121.4689,38.5556,30,1948,16.3,58.7
"Sacramento, ",-121.4689,38.5556,30,1949,11.56,59.8
"Sacramento, ",-121.4689,38.5556,30,1950,23.24,61.4
"Sacramento, ",-121.4689,38.5556,30,1951,16.69,60.3
"Sacramento, ",-121.4689,38.5556,30,1952,24.18,60.4
"Sacramento, ",-121.4689,38.5556,30,1953,11.57,60.7
"Sacramento, ",-121.4689,38.5556,30,1954,19.38,60
"Sacramento, ",-121.4689,38.5556,30,1955,21.48,60
"Sacramento, ",-121.4689,38.5556,30,1956,14.21,60.4
"Sacramento, ",-121.4689,38.5556,30,1957,17.57,60.8
"Sacramento, ",-121.4689,38.5556,30,1958,25.08,62.6
"Sacramento, ",-121.4689,38.5556,30,1959,13.8,62.6
"Sacramento, ",-121.4689,38.5556,30,1960,15.3,61.7
"Sacramento, ",-121.4689,38.5556,30,1961,12.49,61
"Sacramento, ",-121.4689,38.5556,30,1962,20.62,60.2
"Sacramento, ",-121.4689,38.5556,30,1963,21.12,59.5
"Sacramento, ",-121.4689,38.5556,30,1964,16.7,60.4
"Sacramento, ",-121.4689,38.5556,30,1965,15.72,59.8
"Sacramento, ",-121.4689,38.5556,30,1966,14.08,61.7
"Sacramento, ",-121.4689,38.5556,30,1967,20.37,60.9
"Sacramento, ",-121.4689,38.5556,30,1968,16.56,61.1
"Sacramento, ",-121.4689,38.5556,30,1969,25.23,61.2
"Sacramento, ",-121.4689,38.5556,30,1970,23.17,62
"Sacramento, ",-121.4689,38.5556,30,1971,11.24,60
"Sacramento, ",-121.4689,38.5556,30,1972,14.46,60.6
"Sacramento, ",-121.4689,38.5556,30,1973,28.82,61.5
"Sacramento, ",-121.4689,38.5556,30,1974,16.73,61.5
"Sacramento, ",-121.4689,38.5556,30,1975,15.71,60.9
"Sacramento, ",-121.4689,38.5556,30,1976,6.98,62.6
"Sacramento, ",-121.4689,38.5556,30,1977,12.37,61.3
"Sacramento, ",-121.4689,38.5556,30,1978,24.34,61.5
"Sacramento, ",-121.4689,38.5556,30,1979,21.79,61.7
"Sacramento, ",-121.4689,38.5556,30,1980,19.7,61.2
"Sacramento, ",-121.4689,38.5556,30,1981,23.93,62.8
"Sacramento, ",-121.4689,38.5556,30,1982,32.48,59.7
"Sacramento, ",-121.4689,38.5556,30,1983,37.96,61.9
"Sacramento, ",-121.4689,38.5556,30,1984,13.94,62.6
"Sacramento, ",-121.4689,38.5556,30,1985,15.03,60.5
"Sacramento, ",-121.4689,38.5556,30,1986,22.54,62.5
"Sacramento, ",-121.4689,38.5556,30,1987,17.85,62.2
"Sacramento, ",-121.4689,38.5556,30,1988,12.68,63
"Sacramento, ",-121.4689,38.5556,30,1989,15.16,61.1
"Sacramento, ",-121.4689,38.5556,30,1990,14.17,62.3
"Sacramento, ",-121.4689,38.5556,30,1991,15.93,62.3
"Sacramento, ",-121.4689,38.5556,30,1992,21.42,63.3
"Sacramento, ",-121.4689,38.5556,30,1993,25.73,61.9
"Sacramento, ",-121.4689,38.5556,30,1994,16.38,61.6
"Sacramento, ",-121.4689,38.5556,30,1995,30.38,63
"Sacramento, ",-121.4689,38.5556,30,1996,28.48,63.8
"Sacramento, ",-121.4689,38.5556,30,1997,18.48,63.9
"Sacramento, ",-121.4689,38.5556,30,1998,30.28,60.7
"Sacramento, ",-121.4689,38.5556,30,1999,12.3,61
"Sacramento, ",-121.4689,38.5556,30,2000,21.58,61.9
"Sacramento, ",-121.4689,38.5556,30,2001,22.55,62.7
"Sacramento, ",-121.4689,38.5556,30,2002,17.18,61.9
"Sacramento, ",-121.4689,38.5556,30,2003,17.3,62.6
"Sacramento, ",-121.4689,38.5556,30,2004,17.93,62.5
"Sacramento, ",-121.4689,38.5556,30,2005,22.34,62.4
"Sacramento, ",-121.4689,38.5556,30,2006,17.92,61.9
"Sacramento, ",-121.4689,38.5556,30,2007,10.69,62
"Sacramento, ",-121.4689,38.5556,30,2008,15.31,62
"Sacramento, ",-121.4689,38.5556,30,2009,20.26,62
"Sacramento, ",-121.4689,38.5556,30,2010,26.21,61.1
"Sacramento, ",-121.4689,38.5556,30,2011,18.33,60.4
"Sacramento, ",-121.4689,38.5556,30,2012,26.02,62.3
"Sacramento, ",-121.4689,38.5556,30,2013,6.62,62.2
"Sacramento, ",-121.4689,38.5556,30,2014,22.04,64.7
"Sacramento, ",-121.4689,38.5556,30,2015,9.21,63.8
"Sacramento, ",-121.4689,38.5556,30,2016,23.84,62.9
"Sacramento, ",-121.4689,38.5556,30,2017,28.53,63
,,,,,,
"Denver, Colo",-104.9842,39.7392,5220,1895,15.73,48.3
"Denver, Colo",-104.9842,39.7392,5220,1896,14.16,50.8
"Denver, Colo",-104.9842,39.7392,5220,1897,17.79,50
"Denver, Colo",-104.9842,39.7392,5220,1898,15.98,49.2
"Denver, Colo",-104.9842,39.7392,5220,1899,11.68,49.2
"Denver, Colo",-104.9842,39.7392,5220,1900,13.42,51.9
"Denver, Colo",-104.9842,39.7392,5220,1901,13.87,51.5
"Denver, Colo",-104.9842,39.7392,5220,1902,13.56,51.3
"Denver, Colo",-104.9842,39.7392,5220,1903,12.45,49.5
"Denver, Colo",-104.9842,39.7392,5220,1904,15.77,51.6
"Denver, Colo",-104.9842,39.7392,5220,1905,17.56,50.6
"Denver, Colo",-104.9842,39.7392,5220,1906,18.47,51
"Denver, Colo",-104.9842,39.7392,5220,1907,11.84,51.6
"Denver, Colo",-104.9842,39.7392,5220,1908,16.62,50
"Denver, Colo",-104.9842,39.7392,5220,1909,19.02,49
"Denver, Colo",-104.9842,39.7392,5220,1910,12.34,52.4
"Denver, Colo",-104.9842,39.7392,5220,1911,11.44,50.3
"Denver, Colo",-104.9842,39.7392,5220,1912,19.62,47.2
"Denver, Colo",-104.9842,39.7392,5220,1913,18.12,48
"Denver, Colo",-104.9842,39.7392,5220,1914,16.37,50.3
"Denver, Colo",-104.9842,39.7392,5220,1915,21.3,49.3
"Denver, Colo",-104.9842,39.7392,5220,1916,14.86,49.2
"Denver, Colo",-104.9842,39.7392,5220,1917,13.46,49
"Denver, Colo",-104.9842,39.7392,5220,1918,17.63,49.7
"Denver, Colo",-104.9842,39.7392,5220,1919,13.2,50.4
"Denver, Colo",-104.9842,39.7392,5220,1920,13.64,49
"Denver, Colo",-104.9842,39.7392,5220,1921,15.34,52
"Denver, Colo",-104.9842,39.7392,5220,1922,13.37,50.4
"Denver, Colo",-104.9842,39.7392,5220,1923,21.54,48.8
"Denver, Colo",-104.9842,39.7392,5220,1924,11.71,49
"Denver, Colo",-104.9842,39.7392,5220,1925,12.03,51.2
"Denver, Colo",-104.9842,39.7392,5220,1926,13.61,50.5
"Denver, Colo",-104.9842,39.7392,5220,1927,16.12,50.2
"Denver, Colo",-104.9842,39.7392,5220,1928,14.58,49.7
"Denver, Colo",-104.9842,39.7392,5220,1929,15.41,48.6
"Denver, Colo",-104.9842,39.7392,5220,1930,11.84,50.2
"Denver, Colo",-104.9842,39.7392,5220,1931,12.48,52
"Denver, Colo",-104.9842,39.7392,5220,1932,10.64,50.3
"Denver, Colo",-104.9842,39.7392,5220,1933,13.58,53.1
"Denver, Colo",-104.9842,39.7392,5220,1934,9.42,54.4
"Denver, Colo",-104.9842,39.7392,5220,1935,16.75,51.4
"Denver, Colo",-104.9842,39.7392,5220,1936,15.04,51.9
"Denver, Colo",-104.9842,39.7392,5220,1937,11.87,50.4
"Denver, Colo",-104.9842,39.7392,5220,1938,19.74,52.1
"Denver, Colo",-104.9842,39.7392,5220,1939,7.85,52.7
"Denver, Colo",-104.9842,39.7392,5220,1940,13.31,51.8
"Denver, Colo",-104.9842,39.7392,5220,1941,18.39,51.1
"Denver, Colo",-104.9842,39.7392,5220,1942,17.99,50.1
"Denver, Colo",-104.9842,39.7392,5220,1943,10.46,52.5
"Denver, Colo",-104.9842,39.7392,5220,1944,13.35,50.7
"Denver, Colo",-104.9842,39.7392,5220,1945,15.25,50.8
"Denver, Colo",-104.9842,39.7392,5220,1946,13.39,52.6
"Denver, Colo",-104.9842,39.7392,5220,1947,17.14,51
"Denver, Colo",-104.9842,39.7392,5220,1948,12.96,51
"Denver, Colo",-104.9842,39.7392,5220,1949,15.89,51.2
"Denver, Colo",-104.9842,39.7392,5220,1950,11.13,51.9
"Denver, Colo",-104.9842,39.7392,5220,1951,15.8,49.7
"Denver, Colo",-104.9842,39.7392,5220,1952,11.76,51.8
"Denver, Colo",-104.9842,39.7392,5220,1953,12.8,53
"Denver, Colo",-104.9842,39.7392,5220,1954,8.4,54.8
"Denver, Colo",-104.9842,39.7392,5220,1955,13.09,51.2
"Denver, Colo",-104.9842,39.7392,5220,1956,10.32,52.5
"Denver, Colo",-104.9842,39.7392,5220,1957,19.84,51.4
"Denver, Colo",-104.9842,39.7392,5220,1958,15,52.4
"Denver, Colo",-104.9842,39.7392,5220,1959,15.27,51.1
"Denver, Colo",-104.9842,39.7392,5220,1960,13.19,51.3
"Denver, Colo",-104.9842,39.7392,5220,1961,18.06,50.7
"Denver, Colo",-104.9842,39.7392,5220,1962,9.33,51.7
"Denver, Colo",-104.9842,39.7392,5220,1963,12.85,53.1
"Denver, Colo",-104.9842,39.7392,5220,1964,10.69,51
"Denver, Colo",-104.9842,39.7392,5220,1965,19.21,50.9
"Denver, Colo",-104.9842,39.7392,5220,1966,9.91,52.2
"Denver, Colo",-104.9842,39.7392,5220,1967,17.6,51.5
"Denver, Colo",-104.9842,39.7392,5220,1968,10.92,51.1
"Denver, Colo",-104.9842,39.7392,5220,1969,20.08,51.6
"Denver, Colo",-104.9842,39.7392,5220,1970,12.79,51.4
"Denver, Colo",-104.9842,39.7392,5220,1971,12.35,50.9
"Denver, Colo",-104.9842,39.7392,5220,1972,13.92,51.4
"Denver, Colo",-104.9842,39.7392,5220,1973,18.83,50.3
"Denver, Colo",-104.9842,39.7392,5220,1974,12.59,51
"Denver, Colo",-104.9842,39.7392,5220,1975,15.11,50.1
"Denver, Colo",-104.9842,39.7392,5220,1976,13.48,51.3
"Denver, Colo",-104.9842,39.7392,5220,1977,11.61,52.7
"Denver, Colo",-104.9842,39.7392,5220,1978,12.47,50.3
"Denver, Colo",-104.9842,39.7392,5220,1979,18.56,49.4
"Denver, Colo",-104.9842,39.7392,5220,1980,13.63,51.8
"Denver, Colo",-104.9842,39.7392,5220,1981,14.99,53.2
"Denver, Colo",-104.9842,39.7392,5220,1982,17.95,50.2
"Denver, Colo",-104.9842,39.7392,5220,1983,22.81,49.4
"Denver, Colo",-104.9842,39.7392,5220,1984,17.59,49.6
"Denver, Colo",-104.9842,39.7392,5220,1985,15.27,49.3
"Denver, Colo",-104.9842,39.7392,5220,1986,14.96,52.3
"Denver, Colo",-104.9842,39.7392,5220,1987,20.88,50.8
"Denver, Colo",-104.9842,39.7392,5220,1988,14.16,51.1
"Denver, Colo",-104.9842,39.7392,5220,1989,14.11,50.3
"Denver, Colo",-104.9842,39.7392,5220,1990,17.1,51
"Denver, Colo",-104.9842,39.7392,5220,1991,17.38,51.1
"Denver, Colo",-104.9842,39.7392,5220,1992,15.4,51.4
"Denver, Colo",-104.9842,39.7392,5220,1993,13.27,49.1
"Denver, Colo",-104.9842,39.7392,5220,1994,11.91,52.6
"Denver, Colo",-104.9842,39.7392,5220,1995,18.67,50.8
"Denver, Colo",-104.9842,39.7392,5220,1996,14.06,51.1
"Denver, Colo",-104.9842,39.7392,5220,1997,19.24,50.6
"Denver, Colo",-104.9842,39.7392,5220,1998,15.96,53.1
"Denver, Colo",-104.9842,39.7392,5220,1999,20.29,53.6
"Denver, Colo",-104.9842,39.7392,5220,2000,12.85,53.4
"Denver, Colo",-104.9842,39.7392,5220,2001,14.6,53.5
"Denver, Colo",-104.9842,39.7392,5220,2002,9.86,52.7
"Denver, Colo",-104.9842,39.7392,5220,2003,14.71,53.3
"Denver, Colo",-104.9842,39.7392,5220,2004,19.27,52.4
"Denver, Colo",-104.9842,39.7392,5220,2005,15,53.2
"Denver, Colo",-104.9842,39.7392,5220,2006,12.64,52.4
"Denver, Colo",-104.9842,39.7392,5220,2007,17.03,51.9
"Denver, Colo",-104.9842,39.7392,5220,2008,12.14,51.5
"Denver, Colo",-104.9842,39.7392,5220,2009,20.46,51.1
"Denver, Colo",-104.9842,39.7392,5220,2010,12.49,52.6
"Denver, Colo",-104.9842,39.7392,5220,2011,19.15,52.1
"Denver, Colo",-104.9842,39.7392,5220,2012,11.08,54.9
"Denver, Colo",-104.9842,39.7392,5220,2013,16.22,51.2
"Denver, Colo",-104.9842,39.7392,5220,2014,19.51,51.6
"Denver, Colo",-104.9842,39.7392,5220,2015,25.25,53
"Denver, Colo",-104.9842,39.7392,5220,2016,13.18,53.4
"Denver, Colo",-104.9842,39.7392,5220,2017,13.88,53.3
,,,,,,
"Hartford, Co",-72.677,41.767,52,1895,40.28,49.3
"Hartford, Co",-72.677,41.767,52,1896,40.7,49.5
"Hartford, Co",-72.677,41.767,52,1897,54.53,49.8
"Hartford, Co",-72.677,41.767,52,1898,54.95,50.3
"Hartford, Co",-72.677,41.767,52,1899,42.27,49.5
"Hartford, Co",-72.677,41.767,52,1900,47.33,50.8
"Hartford, Co",-72.677,41.767,52,1901,57.21,49
"Hartford, Co",-72.677,41.767,52,1902,55.29,49.2
"Hartford, Co",-72.677,41.767,52,1903,51.75,48.9
"Hartford, Co",-72.677,41.767,52,1904,42.75,46.2
"Hartford, Co",-72.677,41.767,52,1905,38.98,48.7
"Hartford, Co",-72.677,41.767,52,1906,44.68,50.2
"Hartford, Co",-72.677,41.767,52,1907,45.56,48.2
"Hartford, Co",-72.677,41.767,52,1908,38.04,50.6
"Hartford, Co",-72.677,41.767,52,1909,40.52,49.9
"Hartford, Co",-72.677,41.767,52,1910,37.6,50.1
"Hartford, Co",-72.677,41.767,52,1911,41.88,50.2
"Hartford, Co",-72.677,41.767,52,1912,40.71,49.1
"Hartford, Co",-72.677,41.767,52,1913,42.59,52.1
"Hartford, Co",-72.677,41.767,52,1914,35.76,48.9
"Hartford, Co",-72.677,41.767,52,1915,44.71,50.6
"Hartford, Co",-72.677,41.767,52,1916,39.91,48.8
"Hartford, Co",-72.677,41.767,52,1917,37.57,47.1
"Hartford, Co",-72.677,41.767,52,1918,40,49.3
"Hartford, Co",-72.677,41.767,52,1919,46.21,50.3
"Hartford, Co",-72.677,41.767,52,1920,53.84,48.9
"Hartford, Co",-72.677,41.767,52,1921,37.45,51.8
"Hartford, Co",-72.677,41.767,52,1922,43.76,50.4
"Hartford, Co",-72.677,41.767,52,1923,44.44,49.3
"Hartford, Co",-72.677,41.767,52,1924,35.52,48.8
"Hartford, Co",-72.677,41.767,52,1925,39.3,50.3
"Hartford, Co",-72.677,41.767,52,1926,40.14,48.1
"Hartford, Co",-72.677,41.767,52,1927,47.29,50.6
"Hartford, Co",-72.677,41.767,52,1928,39.18,50.5
"Hartford, Co",-72.677,41.767,52,1929,40.24,50.4
"Hartford, Co",-72.677,41.767,52,1930,33.44,51.1
"Hartford, Co",-72.677,41.767,52,1931,37.27,52.2
"Hartford, Co",-72.677,41.767,52,1932,44.49,51.1
"Hartford, Co",-72.677,41.767,52,1933,40.46,50.8
"Hartford, Co",-72.677,41.767,52,1934,48.14,49.6
"Hartford, Co",-72.677,41.767,52,1935,34.13,49.9
"Hartford, Co",-72.677,41.767,52,1936,47.12,50.4
"Hartford, Co",-72.677,41.767,52,1937,53.53,51.3
"Hartford, Co",-72.677,41.767,52,1938,58.85,51.5
"Hartford, Co",-72.677,41.767,52,1939,40.22,50.2
"Hartford, Co",-72.677,41.767,52,1940,44.6,47.5
"Hartford, Co",-72.677,41.767,52,1941,32.96,50.3
"Hartford, Co",-72.677,41.767,52,1942,44.64,50
"Hartford, Co",-72.677,41.767,52,1943,35.54,49
"Hartford, Co",-72.677,41.767,52,1944,39.94,50.1
"Hartford, Co",-72.677,41.767,52,1945,47.96,49.9
"Hartford, Co",-72.677,41.767,52,1946,36.46,50.7
"Hartford, Co",-72.677,41.767,52,1947,40.88,49.7
"Hartford, Co",-72.677,41.767,52,1948,43.1,49.3
"Hartford, Co",-72.677,41.767,52,1949,35.17,52.5
"Hartford, Co",-72.677,41.767,52,1950,40.11,49.7
"Hartford, Co",-72.677,41.767,52,1951,47.64,50.9
"Hartford, Co",-72.677,41.767,52,1952,45.08,51.4
"Hartford, Co",-72.677,41.767,52,1953,52.17,52.6
"Hartford, Co",-72.677,41.767,52,1954,43.62,50.5
"Hartford, Co",-72.677,41.767,52,1955,54.52,50.3
"Hartford, Co",-72.677,41.767,52,1956,40.12,48.9
"Hartford, Co",-72.677,41.767,52,1957,33.59,50.6
"Hartford, Co",-72.677,41.767,52,1958,46.93,48.2
"Hartford, Co",-72.677,41.767,52,1959,46.11,50.6
"Hartford, Co",-72.677,41.767,52,1960,45.15,49.4
"Hartford, Co",-72.677,41.767,52,1961,39.63,49.5
"Hartford, Co",-72.677,41.767,52,1962,35.35,47.6
"Hartford, Co",-72.677,41.767,52,1963,34.58,48.2
"Hartford, Co",-72.677,41.767,52,1964,32.16,49.5
"Hartford, Co",-72.677,41.767,52,1965,28.67,49.1
"Hartford, Co",-72.677,41.767,52,1966,33.81,49.6
"Hartford, Co",-72.677,41.767,52,1967,41.57,48.7
"Hartford, Co",-72.677,41.767,52,1968,37.95,49.3
"Hartford, Co",-72.677,41.767,52,1969,45.96,49.4
"Hartford, Co",-72.677,41.767,52,1970,37.4,49.4
"Hartford, Co",-72.677,41.767,52,1971,41.19,49.9
"Hartford, Co",-72.677,41.767,52,1972,57.49,48.1
"Hartford, Co",-72.677,41.767,52,1973,50.32,51.9
"Hartford, Co",-72.677,41.767,52,1974,45.82,49.8
"Hartford, Co",-72.677,41.767,52,1975,54.53,50.6
"Hartford, Co",-72.677,41.767,52,1976,45.71,49.3
"Hartford, Co",-72.677,41.767,52,1977,51.05,49.6
"Hartford, Co",-72.677,41.767,52,1978,42.44,48.3
"Hartford, Co",-72.677,41.767,52,1979,56.18,50.4
"Hartford, Co",-72.677,41.767,52,1980,38.33,48.5
"Hartford, Co",-72.677,41.767,52,1981,44.98,50.5
"Hartford, Co",-72.677,41.767,52,1982,48.99,49.7
"Hartford, Co",-72.677,41.767,52,1983,67.21,50.7
"Hartford, Co",-72.677,41.767,52,1984,49.56,49.6
"Hartford, Co",-72.677,41.767,52,1985,43.22,50.4
"Hartford, Co",-72.677,41.767,52,1986,45.95,50.3
"Hartford, Co",-72.677,41.767,52,1987,47.61,50.6
"Hartford, Co",-72.677,41.767,52,1988,42.39,50.2
"Hartford, Co",-72.677,41.767,52,1989,63.74,49.5
"Hartford, Co",-72.677,41.767,52,1990,59,52.7
"Hartford, Co",-72.677,41.767,52,1991,49.69,52.5
"Hartford, Co",-72.677,41.767,52,1992,53.52,48.9
"Hartford, Co",-72.677,41.767,52,1993,45.13,50
"Hartford, Co",-72.677,41.767,52,1994,56.8,50.2
"Hartford, Co",-72.677,41.767,52,1995,45.5,50
"Hartford, Co",-72.677,41.767,52,1996,64.24,49.4
"Hartford, Co",-72.677,41.767,52,1997,47.43,49.7
"Hartford, Co",-72.677,41.767,52,1998,50.47,52.8
"Hartford, Co",-72.677,41.767,52,1999,51.6,52.6
"Hartford, Co",-72.677,41.767,52,2000,50.31,50.2
"Hartford, Co",-72.677,41.767,52,2001,38.33,52
"Hartford, Co",-72.677,41.767,52,2002,51.51,52.1
"Hartford, Co",-72.677,41.767,52,2003,58.3,49.6
"Hartford, Co",-72.677,41.767,52,2004,49.48,50.6
"Hartford, Co",-72.677,41.767,52,2005,59.68,51.3
"Hartford, Co",-72.677,41.767,52,2006,57.81,52.9
"Hartford, Co",-72.677,41.767,52,2007,43.43,51.4
"Hartford, Co",-72.677,41.767,52,2008,66.61,51.5
"Hartford, Co",-72.677,41.767,52,2009,48.16,50.9
"Hartford, Co",-72.677,41.767,52,2010,40.4,53.7
"Hartford, Co",-72.677,41.767,52,2011,67.55,52.6
"Hartford, Co",-72.677,41.767,52,2012,41.96,54.1
"Hartford, Co",-72.677,41.767,52,2013,47.53,51.6
"Hartford, Co",-72.677,41.767,52,2014,47.27,50.2
"Hartford, Co",-72.677,41.767,52,2015,38.66,51.4
"Hartford, Co",-72.677,41.767,52,2016,33.98,53.8
"Hartford, Co",-72.677,41.767,52,2017,45.09,52.3
,,,,,,
"Dover, Delaw",-75.5268,39.1619,39,1895,34.84,53.7
"Dover, Delaw",-75.5268,39.1619,39,1896,39.81,54.7
"Dover, Delaw",-75.5268,39.1619,39,1897,47.11,54.3
"Dover, Delaw",-75.5268,39.1619,39,1898,44.48,55.1
"Dover, Delaw",-75.5268,39.1619,39,1899,41.71,54.2
"Dover, Delaw",-75.5268,39.1619,39,1900,38.86,56.1
"Dover, Delaw",-75.5268,39.1619,39,1901,46.57,53.7
"Dover, Delaw",-75.5268,39.1619,39,1902,51.5,54.4
"Dover, Delaw",-75.5268,39.1619,39,1903,46.69,54
"Dover, Delaw",-75.5268,39.1619,39,1904,37.17,51.7
"Dover, Delaw",-75.5268,39.1619,39,1905,43.64,53.7
"Dover, Delaw",-75.5268,39.1619,39,1906,48.8,55.5
"Dover, Delaw",-75.5268,39.1619,39,1907,53.74,53.5
"Dover, Delaw",-75.5268,39.1619,39,1908,41.22,56
"Dover, Delaw",-75.5268,39.1619,39,1909,39.68,54.9
"Dover, Delaw",-75.5268,39.1619,39,1910,38.66,54.9
"Dover, Delaw",-75.5268,39.1619,39,1911,45.82,55.8
"Dover, Delaw",-75.5268,39.1619,39,1912,42.66,54.5
"Dover, Delaw",-75.5268,39.1619,39,1913,40.04,57.1
"Dover, Delaw",-75.5268,39.1619,39,1914,35.35,54.7
"Dover, Delaw",-75.5268,39.1619,39,1915,43.88,55
"Dover, Delaw",-75.5268,39.1619,39,1916,37.9,54.1
"Dover, Delaw",-75.5268,39.1619,39,1917,42.2,52.2
"Dover, Delaw",-75.5268,39.1619,39,1918,36.02,54.3
"Dover, Delaw",-75.5268,39.1619,39,1919,52.84,55.5
"Dover, Delaw",-75.5268,39.1619,39,1920,48.69,54.2
"Dover, Delaw",-75.5268,39.1619,39,1921,34.21,57.6
"Dover, Delaw",-75.5268,39.1619,39,1922,40.9,55.4
"Dover, Delaw",-75.5268,39.1619,39,1923,41.99,55
"Dover, Delaw",-75.5268,39.1619,39,1924,46.44,53.6
"Dover, Delaw",-75.5268,39.1619,39,1925,34.59,55.7
"Dover, Delaw",-75.5268,39.1619,39,1926,44.56,53.8
"Dover, Delaw",-75.5268,39.1619,39,1927,38.5,55.4
"Dover, Delaw",-75.5268,39.1619,39,1928,50.35,54.9
"Dover, Delaw",-75.5268,39.1619,39,1929,40.34,55.6
"Dover, Delaw",-75.5268,39.1619,39,1930,24.72,56.2
"Dover, Delaw",-75.5268,39.1619,39,1931,40.94,57.2
"Dover, Delaw",-75.5268,39.1619,39,1932,47.97,56.5
"Dover, Delaw",-75.5268,39.1619,39,1933,50.51,56.2
"Dover, Delaw",-75.5268,39.1619,39,1934,47.94,54.6
"Dover, Delaw",-75.5268,39.1619,39,1935,52.03,54.5
"Dover, Delaw",-75.5268,39.1619,39,1936,47.99,55
"Dover, Delaw",-75.5268,39.1619,39,1937,49.27,55.3
"Dover, Delaw",-75.5268,39.1619,39,1938,48.09,56.6
"Dover, Delaw",-75.5268,39.1619,39,1939,50.62,56.4
"Dover, Delaw",-75.5268,39.1619,39,1940,43.79,53.2
"Dover, Delaw",-75.5268,39.1619,39,1941,33.73,56.4
"Dover, Delaw",-75.5268,39.1619,39,1942,45.77,56.2
"Dover, Delaw",-75.5268,39.1619,39,1943,34.42,55.9
"Dover, Delaw",-75.5268,39.1619,39,1944,46.6,55.8
"Dover, Delaw",-75.5268,39.1619,39,1945,51.29,55.9
"Dover, Delaw",-75.5268,39.1619,39,1946,35.71,56.8
"Dover, Delaw",-75.5268,39.1619,39,1947,38.15,55.2
"Dover, Delaw",-75.5268,39.1619,39,1948,57.26,55.3
"Dover, Delaw",-75.5268,39.1619,39,1949,39.63,57.8
"Dover, Delaw",-75.5268,39.1619,39,1950,39.05,55.1
"Dover, Delaw",-75.5268,39.1619,39,1951,44.27,56
"Dover, Delaw",-75.5268,39.1619,39,1952,51.15,56.3
"Dover, Delaw",-75.5268,39.1619,39,1953,46.1,57.1
"Dover, Delaw",-75.5268,39.1619,39,1954,35.77,56.2
"Dover, Delaw",-75.5268,39.1619,39,1955,38.17,55.7
"Dover, Delaw",-75.5268,39.1619,39,1956,46.28,55.4
"Dover, Delaw",-75.5268,39.1619,39,1957,36.2,56.3
"Dover, Delaw",-75.5268,39.1619,39,1958,55.85,53.7
"Dover, Delaw",-75.5268,39.1619,39,1959,42.62,57
"Dover, Delaw",-75.5268,39.1619,39,1960,44.18,54.7
"Dover, Delaw",-75.5268,39.1619,39,1961,43.84,54.9
"Dover, Delaw",-75.5268,39.1619,39,1962,36.76,54
"Dover, Delaw",-75.5268,39.1619,39,1963,35.22,54.1
"Dover, Delaw",-75.5268,39.1619,39,1964,35.23,55.5
"Dover, Delaw",-75.5268,39.1619,39,1965,25.69,55.3
"Dover, Delaw",-75.5268,39.1619,39,1966,37.77,54.6
"Dover, Delaw",-75.5268,39.1619,39,1967,49.38,53.9
"Dover, Delaw",-75.5268,39.1619,39,1968,33.93,55.2
"Dover, Delaw",-75.5268,39.1619,39,1969,44.93,54.6
"Dover, Delaw",-75.5268,39.1619,39,1970,36.24,54.9
"Dover, Delaw",-75.5268,39.1619,39,1971,50.04,55.6
"Dover, Delaw",-75.5268,39.1619,39,1972,53.41,54.7
"Dover, Delaw",-75.5268,39.1619,39,1973,43.51,56.8
"Dover, Delaw",-75.5268,39.1619,39,1974,39.7,55.7
"Dover, Delaw",-75.5268,39.1619,39,1975,54.03,56.3
"Dover, Delaw",-75.5268,39.1619,39,1976,37.41,55
"Dover, Delaw",-75.5268,39.1619,39,1977,39.88,56
"Dover, Delaw",-75.5268,39.1619,39,1978,46.65,54.2
"Dover, Delaw",-75.5268,39.1619,39,1979,54.8,54.8
"Dover, Delaw",-75.5268,39.1619,39,1980,39.66,55.4
"Dover, Delaw",-75.5268,39.1619,39,1981,35.91,54.9
